make,model,variant,full_name,body_type,price_ex_showroom,fuel_type,transmission,engine_cc,power_bhp,torque_nm,drivetrain,mileage_arai_kmpl,mileage_arai_km_per_kg,claimed_ev_range_km,seating_capacity,boot_space_litres,ground_clearance_mm,airbags,abs,esc,hill_assist,tyre_pressure_monitoring_system,rear_parking_sensors,rear_camera,camera_360,automatic_climate_control,rear_ac_vents,android_auto,apple_carplay,sunroof,ventilated_front_seats,connected_car_features,adas_available,source,source_last_updated
Maruti Suzuki,Baleno,Delta AGS,Maruti Suzuki Baleno Delta AGS,Hatchback,734900,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,170,6,True,True,True,,True,False,False,True,False,True,True,False,False,False,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Zeta MT,Maruti Suzuki Baleno Zeta MT,Hatchback,774900,Petrol,Manual,1197,,,FWD,,,,5.0,,170,6,True,True,False,,True,True,False,True,True,True,True,False,False,True,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Delta CNG,Maruti Suzuki Baleno Delta CNG,Hatchback,776900,CNG,Manual,1197,,,FWD,,,,5.0,,170,6,True,True,False,,True,False,False,True,False,True,True,False,False,False,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Zeta AGS,Maruti Suzuki Baleno Zeta AGS,Hatchback,824900,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,170,6,True,True,True,,True,True,False,True,True,True,True,False,False,True,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Alpha MT,Maruti Suzuki Baleno Alpha MT,Hatchback,866900,Petrol,Manual,1197,,,FWD,,,,5.0,,170,6,True,True,False,,True,True,True,True,True,True,True,False,False,True,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Zeta CNG,Maruti Suzuki Baleno Zeta CNG,Hatchback,866900,CNG,Manual,1197,,,FWD,,,,5.0,,170,6,True,True,False,,True,True,False,True,True,True,True,False,False,True,False,verified_current_baleno_batch_5,2026-06-22
Maruti Suzuki,Baleno,Alpha AGS,Maruti Suzuki Baleno Alpha AGS,Hatchback,916900,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,170,6,True,True,True,,True,True,True,True,True,True,True,False,False,True,False,verified_current_baleno_batch_5,2026-06-22
Hyundai,Grand i10 Nios,Era MT,Hyundai Grand i10 Nios Era MT,Hatchback,559700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Magna MT,Hyundai Grand i10 Nios Magna MT,Hatchback,632700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Corporate MT,Hyundai Grand i10 Nios Corporate MT,Hatchback,655700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Magna AMT,Hyundai Grand i10 Nios Magna AMT,Hatchback,684700,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Sportz MT,Hyundai Grand i10 Nios Sportz MT,Hatchback,687700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Sportz (O) MT,Hyundai Grand i10 Nios Sportz (O) MT,Hatchback,712700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Corporate AMT,Hyundai Grand i10 Nios Corporate AMT,Hatchback,716700,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Magna Hy-CNG Duo,Hyundai Grand i10 Nios Magna Hy-CNG Duo,Hatchback,726700,CNG,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Sportz AMT,Hyundai Grand i10 Nios Sportz AMT,Hatchback,739700,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Asta MT,Hyundai Grand i10 Nios Asta MT,Hatchback,751700,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Sportz (O) AMT,Hyundai Grand i10 Nios Sportz (O) AMT,Hatchback,767200,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Sportz Hy-CNG Duo,Hyundai Grand i10 Nios Sportz Hy-CNG Duo,Hatchback,776700,CNG,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Grand i10 Nios,Asta AMT,Hyundai Grand i10 Nios Asta AMT,Hatchback,804300,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_grand_i10_nios_batch_6,2026-06-22
Hyundai,Aura,E MT,Hyundai Aura E MT,Sedan,599900,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,Corporate MT,Hyundai Aura Corporate MT,Sedan,684000,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,S MT,Hyundai Aura S MT,Sedan,691000,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,SX MT,Hyundai Aura SX MT,Sedan,770000,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,S CNG,Hyundai Aura S CNG,Sedan,781700,CNG,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,Corporate CNG,Hyundai Aura Corporate CNG,Sedan,790700,CNG,Manual,1197,,,FWD,,,,5.0,,165,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,SX(O) MT,Hyundai Aura SX(O) MT,Sedan,816000,Petrol,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,SX+ AMT,Hyundai Aura SX+ AMT,Sedan,835000,Petrol,Automatic (AMT),1197,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Aura,SX CNG,Hyundai Aura SX CNG,Sedan,859700,CNG,Manual,1197,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,verified_current_aura_batch_6,2026-06-22
Hyundai,Verna,HX2 1.5 MPi MT,Hyundai Verna HX2 1.5 MPi MT,Sedan,1099200,Petrol,Manual,1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX4 1.5 MPi MT,Hyundai Verna HX4 1.5 MPi MT,Sedan,1225200,Petrol,Manual,1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX6 1.5 MPi MT,Hyundai Verna HX6 1.5 MPi MT,Sedan,1319200,Petrol,Manual,1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX6+ 1.5 MPi MT,Hyundai Verna HX6+ 1.5 MPi MT,Sedan,1382200,Petrol,Manual,1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX6 1.5 MPi IVT,Hyundai Verna HX6 1.5 MPi IVT,Sedan,1441200,Petrol,Automatic (CVT),1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX8 1.5 MPi MT,Hyundai Verna HX8 1.5 MPi MT,Sedan,1489200,Petrol,Manual,1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX6+ 1.5 MPi IVT,Hyundai Verna HX6+ 1.5 MPi IVT,Sedan,1503200,Petrol,Automatic (CVT),1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX8 1.5 MPi IVT,Hyundai Verna HX8 1.5 MPi IVT,Sedan,1610200,Petrol,Automatic (CVT),1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX8 1.5 Turbo MT,Hyundai Verna HX8 1.5 Turbo MT,Sedan,1629200,Petrol,Manual,1482,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX10 1.5 MPi IVT,Hyundai Verna HX10 1.5 MPi IVT,Sedan,1716200,Petrol,Automatic (CVT),1497,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX8 1.5 Turbo DCT,Hyundai Verna HX8 1.5 Turbo DCT,Sedan,1763200,Petrol,Automatic (DCT),1482,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,verified_current_verna_batch_6,2026-06-22
Hyundai,Verna,HX10 1.5 Turbo DCT,Hyundai Verna HX10 1.5 Turbo DCT,Sedan,1826200,Petrol,Automatic (DCT),1482,,,FWD,,,,5.0,,165,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_verna_batch_6,2026-06-22
Honda,Amaze,V MT,Honda Amaze V MT,Sedan,751390,Petrol,Manual,1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,False,True,True,True,False,False,False,False,verified_current_amaze_batch_7,2026-06-22
Honda,Amaze,VX MT,Honda Amaze VX MT,Sedan,851990,Petrol,Manual,1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,True,True,True,True,False,False,False,False,verified_current_amaze_batch_7,2026-06-22
Honda,Amaze,V CVT,Honda Amaze V CVT,Sedan,865690,Petrol,Automatic (CVT),1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,False,True,True,True,False,False,False,False,verified_current_amaze_batch_7,2026-06-22
Honda,Amaze,VX CVT,Honda Amaze VX CVT,Sedan,925190,Petrol,Automatic (CVT),1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,True,True,True,True,False,False,False,False,verified_current_amaze_batch_7,2026-06-22
Honda,Amaze,ZX MT,Honda Amaze ZX MT,Sedan,925190,Petrol,Manual,1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,True,True,True,True,False,False,False,True,verified_current_amaze_batch_7,2026-06-22
Honda,Amaze,ZX CVT,Honda Amaze ZX CVT,Sedan,999900,Petrol,Automatic (CVT),1199,,,FWD,,,,5.0,416,172,6,True,True,True,,True,True,False,True,True,True,True,False,False,False,True,verified_current_amaze_batch_7,2026-06-22
Honda,City,SV MT,Honda City SV MT,Sedan,1199900,Petrol,Manual,1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_city_batch_7,2026-06-22
Honda,City,V MT,Honda City V MT,Sedan,1329900,Petrol,Manual,1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,verified_current_city_batch_7,2026-06-22
Honda,City,V CVT,Honda City V CVT,Sedan,1429900,Petrol,Automatic (CVT),1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,verified_current_city_batch_7,2026-06-22
Honda,City,ZX MT,Honda City ZX MT,Sedan,1525000,Petrol,Manual,1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,verified_current_city_batch_7,2026-06-22
Honda,City,ZX CVT,Honda City ZX CVT,Sedan,1625000,Petrol,Automatic (CVT),1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,verified_current_city_batch_7,2026-06-22
Honda,City,ZX+ MT,Honda City ZX+ MT,Sedan,1614000,Petrol,Manual,1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_city_batch_7,2026-06-22
Honda,City,ZX+ CVT,Honda City ZX+ CVT,Sedan,1714000,Petrol,Automatic (CVT),1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_city_batch_7,2026-06-22
Honda,City,ZX+ e:HEV,Honda City ZX+ e:HEV,Sedan,2099000,Petrol Hybrid,Automatic (e-CVT),1498,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_city_batch_7,2026-06-22
Toyota,Innova Crysta,GX 7 Seater,Toyota Innova Crysta GX 7 Seater,MPV,1972000,Diesel,Manual,2393,,,RWD,,,,7.0,,178,7,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,GX 8 Seater,Toyota Innova Crysta GX 8 Seater,MPV,1977000,Diesel,Manual,2393,,,RWD,,,,8.0,,178,7,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,GX+ 7 Seater,Toyota Innova Crysta GX+ 7 Seater,MPV,2115000,Diesel,Manual,2393,,,RWD,,,,7.0,,178,7,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,GX+ 8 Seater,Toyota Innova Crysta GX+ 8 Seater,MPV,2120000,Diesel,Manual,2393,,,RWD,,,,8.0,,178,7,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,VX 7 Seater,Toyota Innova Crysta VX 7 Seater,MPV,2493000,Diesel,Manual,2393,,,RWD,,,,7.0,,178,7,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,VX 8 Seater,Toyota Innova Crysta VX 8 Seater,MPV,2498000,Diesel,Manual,2393,,,RWD,,,,8.0,,178,7,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Innova Crysta,ZX 7 Seater,Toyota Innova Crysta ZX 7 Seater,MPV,2663000,Diesel,Manual,2393,,,RWD,,,,7.0,,178,7,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,verified_official_innova_crysta_batch_7,2026-06-22
Toyota,Fortuner,Fortuner 2.7 Petrol 4x2 AT,Toyota Fortuner Fortuner 2.7 Petrol 4x2 AT,SUV,3476000,Petrol,Automatic (TC),2694,,,RWD,,,,7.0,,225,7,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Fortuner 2.8 Diesel 4x2 MT,Toyota Fortuner Fortuner 2.8 Diesel 4x2 MT,SUV,3540000,Diesel,Manual,2755,,,RWD,,,,7.0,,225,7,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Fortuner 2.8 Diesel 4x2 AT,Toyota Fortuner Fortuner 2.8 Diesel 4x2 AT,SUV,3761000,Diesel,Automatic (TC),2755,,,RWD,,,,7.0,,225,7,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Fortuner 2.8 Diesel 4x4 MT,Toyota Fortuner Fortuner 2.8 Diesel 4x4 MT,SUV,3935000,Diesel,Manual,2755,,,4WD,,,,7.0,,225,7,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Legender 2.8 Diesel 4x2 AT,Toyota Fortuner Legender 2.8 Diesel 4x2 AT,SUV,4292000,Diesel,Automatic (TC),2755,,,RWD,,,,7.0,,225,7,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Legender 2.8 Diesel 4x4 MT,Toyota Fortuner Legender 2.8 Diesel 4x4 MT,SUV,4508000,Diesel,Manual,2755,,,4WD,,,,7.0,,225,7,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Fortuner Neo Drive 48V 4x4 AT,Toyota Fortuner Fortuner Neo Drive 48V 4x4 AT,SUV,4472000,Diesel Mild Hybrid,Automatic (TC),2755,,,4WD,,,,7.0,,225,7,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,Legender Neo Drive 48V 4x4 AT,Toyota Fortuner Legender Neo Drive 48V 4x4 AT,SUV,5009000,Diesel Mild Hybrid,Automatic (TC),2755,,,4WD,,,,7.0,,225,7,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Toyota,Fortuner,GR-S 2.8 Diesel 4x4 AT,Toyota Fortuner GR-S 2.8 Diesel 4x4 AT,SUV,5046000,Diesel,Automatic (TC),2755,,,4WD,,,,7.0,,225,7,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,verified_current_fortuner_family_batch_7,2026-06-22
Tata,Altroz,Smart,Tata Altroz Smart,Hatchback,629990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure,Tata Altroz Pure,Hatchback,709990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Smart CNG,Tata Altroz Smart CNG,Hatchback,729990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure S,Tata Altroz Pure S,Hatchback,741990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure AMT,Tata Altroz Pure AMT,Hatchback,764990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure S AMT,Tata Altroz Pure S AMT,Hatchback,796990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,,True,False,True,False,False,False,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative,Tata Altroz Creative,Hatchback,801990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure CNG,Tata Altroz Pure CNG,Hatchback,809990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure Diesel,Tata Altroz Pure Diesel,Hatchback,814990,Diesel,Manual,1497,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S,Tata Altroz Creative S,Hatchback,836990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure S CNG,Tata Altroz Pure S CNG,Hatchback,841990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,,False,False,True,False,False,False,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative AMT,Tata Altroz Creative AMT,Hatchback,856990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure AMT CNG,Tata Altroz Pure AMT CNG,Hatchback,869990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S AMT,Tata Altroz Creative S AMT,Hatchback,891990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Pure S AMT CNG,Tata Altroz Pure S AMT CNG,Hatchback,899990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,,True,False,True,False,False,False,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative CNG,Tata Altroz Creative CNG,Hatchback,901990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished S,Tata Altroz Accomplished S,Hatchback,921990,Petrol,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S CNG,Tata Altroz Creative S CNG,Hatchback,926990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S Diesel,Tata Altroz Creative S Diesel,Hatchback,941990,Diesel,Manual,1497,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S DCA,Tata Altroz Creative S DCA,Hatchback,951990,Petrol,Automatic (DCT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative AMT CNG,Tata Altroz Creative AMT CNG,Hatchback,956990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Creative S AMT CNG,Tata Altroz Creative S AMT CNG,Hatchback,981990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished S CNG,Tata Altroz Accomplished S CNG,Hatchback,1021990,CNG,Manual,1199,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished S Diesel,Tata Altroz Accomplished S Diesel,Hatchback,1026990,Diesel,Manual,1497,,,FWD,,,,5.0,,165,6,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished S DCA,Tata Altroz Accomplished S DCA,Hatchback,1036990,Petrol,Automatic (DCT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished+ S DCA,Tata Altroz Accomplished+ S DCA,Hatchback,1061990,Petrol,Automatic (DCT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Altroz,Accomplished S AMT CNG,Tata Altroz Accomplished S AMT CNG,Hatchback,1076990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,165,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_altroz_batch_8,2026-06-22
Tata,Tiago,Smart,Tata Tiago Smart,Hatchback,469990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure,Tata Tiago Pure,Hatchback,549990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Smart CNG,Tata Tiago Smart CNG,Hatchback,579990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure AMT,Tata Tiago Pure AMT,Hatchback,599990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+,Tata Tiago Pure+,Hatchback,599990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,,True,True,False,False,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure CNG,Tata Tiago Pure CNG,Hatchback,649990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ A,Tata Tiago Pure+ A,Hatchback,649990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,,True,True,False,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
